LINF_000098000	coding	hypothetical protein	LinJ09_20070420_V3	275871	277865	-
LINF_000098100	coding	Putative zinc finger in N-recognin (UBR box), putative	LinJ09_20070420_V3	278495	285181	-
LINF_000098200	coding	Acyl CoA binding protein, putative	LinJ09_20070420_V3	286839	289835	-
LINF_000098300	coding	hypothetical protein	LinJ09_20070420_V3	290898	305744	-
LINF_000098400	coding	Prolyl oligopeptidase, N-terminal beta-propeller domain/Prolyl oligopeptidase family, putative	LinJ09_20070420_V3	309092	311287	-
LINF_000098500	coding	Domain of unknown function (DUF4464), putative	LinJ09_20070420_V3	312654	313352	-
LINF_000098600	coding	hypothetical protein	LinJ09_20070420_V3	313887	317630	-
LINF_000098700	coding	hypothetical protein, conserved	LinJ09_20070420_V3	318757	322950	-
LINF_000098800	coding	Prefoldin subunit, putative	LinJ09_20070420_V3	323707	324351	-
LINF_000098900	coding	ATPase family associated with various cellular activities (AAA), putative	LinJ09_20070420_V3	324860	326539	-
LINF_000099000	coding	DEAD/DEAH box helicase/Helicase conserved C-terminal domain containing protein, putative	LinJ09_20070420_V3	327486	329816	-
LINF_000099100	coding	Uncharacterised protein family (UPF0160), putative	LinJ09_20070420_V3	330481	331677	-
LINF_000099200	coding	Ras of Complex, Roc, domain of DAPkinase/Ras family, putative	LinJ09_20070420_V3	332567	333376	-
LINF_000099300	coding	hypothetical protein	LinJ09_20070420_V3	334510	334830	-
LINF_000099400	coding	hypothetical protein	LinJ09_20070420_V3	335693	337264	-
LINF_000099500	coding	hypothetical protein	LinJ09_20070420_V3	338235	339707	-
LINF_000099600	coding	Phospholipid-translocating ATPase N-terminal/Phospholipid-translocating P-type ATPase C-terminal, putative	LinJ09_20070420_V3	341235	348821	-
LINF_000099700	coding	Ubiquitin family/Ubiquitin-2 like Rad60 SUMO-like/Ubiquitin-like domain/Ribosomal L40e family, putative	LinJ09_20070420_V3	352185	354785	-
LINF_000099800	coding	hypothetical protein, conserved	LinJ09_20070420_V3	355636	356196	-
LINF_000099900	coding	EF hand/EF-hand domain/EF-hand domain pair/Cytoskeletal-regulatory complex EF hand, putative	LinJ09_20070420_V3	357853	358302	-
LINF_000100000	coding	EF hand/EF-hand domain/EF-hand domain pair/Cytoskeletal-regulatory complex EF hand, putative	LinJ09_20070420_V3	359587	360036	-
LINF_000100100	coding	Fibronectin-binding protein A N-terminus (FbpA)/Domain of unknown function (DUF814)/Domain of unknown function (DUF3441), putative	LinJ09_20070420_V3	361005	364691	-
LINF_000100200	coding	O-phosphoseryl-tRNA(Sec) selenium transferase, SepSecS/Beta-eliminating lyase, putative	LinJ09_20070420_V3	365132	366919	-
LINF_000100300	coding	hypothetical protein	LinJ09_20070420_V3	367746	369857	-
LINF_000100400	coding	hypothetical protein	LinJ09_20070420_V3	376802	380161	-
LINF_000100500	coding	hypothetical protein	LinJ09_20070420_V3	382014	396908	-
LINF_000100600	coding	PUB domain containing protein, putative	LinJ09_20070420_V3	398592	399530	-
LINF_000100700	non_coding	tRNA	LinJ09_20070420_V3	400038	400114	+
LINF_000100800	non_coding	rRNA	LinJ09_20070420_V3	400173	400291	+
LINF_000100900	non_coding	tRNA	LinJ09_20070420_V3	400354	400424	+
LINF_000101000	non_coding	tRNA	LinJ09_20070420_V3	400602	400674	-
LINF_000101100	coding	UEV domain/Zinc finger, C3HC4 type (RING finger) containing protein, putative	LinJ09_20070420_V3	401677	402438	+
LINF_000101200	coding	hypothetical protein	LinJ09_20070420_V3	403173	405020	+
LINF_000101300	coding	hypothetical protein	LinJ09_20070420_V3	410446	410715	+
LINF_000101400	non_coding	tRNA	LinJ09_20070420_V3	412854	412925	-
LINF_000101500	non_coding	rRNA	LinJ09_20070420_V3	412984	413102	-
LINF_000101600	non_coding	tRNA	LinJ09_20070420_V3	413161	413237	-
LINF_000101700	non_coding	tRNA	LinJ09_20070420_V3	413310	413382	+
LINF_000101800	non_coding	tRNA	LinJ09_20070420_V3	413448	413518	+
LINF_000101900	coding	LEM3 (ligand-effect modulator 3) family / CDC50 family, putative	LinJ09_20070420_V3	414501	416288	-
LINF_000102000	coding	hypothetical protein	LinJ09_20070420_V3	417402	418478	-
LINF_000102100	coding	Lecithin:cholesterol acyltransferase, putative	LinJ09_20070420_V3	420319	422589	-
LINF_000102200	coding	MSP (Major sperm protein) domain containing protein, putative	LinJ09_20070420_V3	425432	426184	-
LINF_000102300	coding	SHS2 domain found in N terminus of Rpb7p/Rpc25p/MJ0397/RNA polymerase III subunit Rpc25, putative	LinJ09_20070420_V3	427376	428269	-
LINF_000102400	coding	Elongation factor Tu GTP binding domain/Initiation factor eIF2 gamma, C terminal, putative	LinJ09_20070420_V3	429870	431309	-
LINF_000102500	coding	Elongation factor Tu GTP binding domain/Initiation factor eIF2 gamma, C terminal, putative	LinJ09_20070420_V3	432301	434106	-
LINF_000102600	coding	Elongation factor Tu GTP binding domain containing protein, putative	LinJ09_20070420_V3	434184	434915	-
LINF_000102700	coding	hypothetical protein	LinJ09_20070420_V3	436132	437052	-
LINF_000102800	coding	Tim17/Tim22/Tim23/Pmp24 family, putative	LinJ09_20070420_V3	444122	444580	-
LINF_000102900	coding	hypothetical protein	LinJ09_20070420_V3	445621	446151	-
LINF_000103000	coding	hypothetical protein	LinJ09_20070420_V3	446831	447688	-
LINF_000103100	coding	hypothetical protein	LinJ09_20070420_V3	448651	450870	-
LINF_000103200	coding	Skp1 family, dimerisation domain containing protein, putative	LinJ09_20070420_V3	452733	453323	-
LINF_000103300	coding	hypothetical protein	LinJ09_20070420_V3	454597	456564	-
LINF_000103400	coding	hypothetical protein	LinJ09_20070420_V3	456726	457619	-
LINF_000103500	coding	hypothetical protein	LinJ09_20070420_V3	460595	462391	-
LINF_000103600	coding	hypothetical protein	LinJ09_20070420_V3	462956	467590	-
LINF_000103700	coding	Zinc finger, C3HC4 type (RING finger) containing protein, putative	LinJ09_20070420_V3	468735	469997	-
LINF_000103800	coding	ATPase family associated with various cellular activities (AAA), putative	LinJ09_20070420_V3	471222	475337	-
LINF_000103900	coding	hypothetical protein	LinJ09_20070420_V3	476275	477618	-
LINF_000104000	coding	AAA domain containing protein, putative	LinJ09_20070420_V3	478387	485925	-
LINF_000104100	coding	hypothetical protein	LinJ09_20070420_V3	488277	488831	-
LINF_000104200	coding	Bromodomain, putative	LinJ09_20070420_V3	489648	491606	-
LINF_000104300	coding	Mitochondrial carrier protein, putative	LinJ09_20070420_V3	493120	494148	-
LINF_000104400	coding	hypothetical protein	LinJ09_20070420_V3	495680	496783	-
LINF_000104500	coding	hypothetical protein	LinJ09_20070420_V3	497820	499550	-
LINF_000104600	coding	PPPDE putative peptidase domain containing protein, putative	LinJ09_20070420_V3	500373	501029	-
LINF_000104700	coding	PPPDE putative peptidase domain containing protein, putative	LinJ09_20070420_V3	502905	503669	-
LINF_000104800	coding	hypothetical protein	LinJ09_20070420_V3	504990	506042	-
LINF_000104900	coding	Paraflagellar rod protein, putative	LinJ09_20070420_V3	507892	509712	-
LINF_000105000	coding	hypothetical protein	LinJ09_20070420_V3	511314	513137	-
LINF_000105100	coding	Core histone H2A/H2B/H3/H4, putative	LinJ09_20070420_V3	514864	515199	-
LINF_000105200	coding	hypothetical protein	LinJ09_20070420_V3	516320	516898	-
LINF_000105300	coding	hypothetical protein	LinJ09_20070420_V3	523403	525145	-
LINF_000105400	coding	hypothetical protein	LinJ09_20070420_V3	526637	528622	-
LINF_000105500	coding	hypothetical protein	LinJ09_20070420_V3	535639	536058	-
LINF_000105600	coding	Coenzyme Q (ubiquinone) biosynthesis protein Coq4, putative	LinJ09_20070420_V3	536810	537526	-
LINF_000105700	coding	ABC transporter, putative	LinJ09_20070420_V3	540589	541059	-
LINF_000105800	coding	DnaJ domain containing protein, putative	LinJ09_20070420_V3	543175	544416	-
LINF_000105900	coding	Rhodanese-like domain containing protein, putative	LinJ09_20070420_V3	545347	545742	-
LINF_000106000	coding	Rhodanese-like domain containing protein, putative	LinJ09_20070420_V3	546395	546847	-
LINF_000106100	coding	Oxygenase domain of the 2OGFeDO superfamily, putative	LinJ09_20070420_V3	549733	552177	-
LINF_000106200	coding	Cytochrome b5-like Heme/Steroid binding domain containing protein, putative	LinJ09_20070420_V3	553303	553656	-
LINF_000106300	coding	Cytochrome b5-like Heme/Steroid binding domain containing protein, putative	LinJ09_20070420_V3	554880	555299	-
LINF_000106400	coding	hypothetical protein	LinJ09_20070420_V3	557020	561948	-
LINF_000106500	coding	Leucine Rich repeat, putative	LinJ09_20070420_V3	562573	563589	-
LINF_000106600	coding	hypothetical protein	LinJ09_20070420_V3	564087	564572	-
LINF_000106700	coding	hypothetical protein	LinJ09_20070420_V3	565058	567049	-
LINF_000106800	coding	hypothetical protein	LinJ09_20070420_V3	567522	568067	-
LINF_000106900	coding	hypothetical protein, conserved	LinJ09_20070420_V3	569697	570539	+
LINF_000107000	coding	hypothetical protein	LinJ10_20070420_V3	10406	13588	+
LINF_000107100	coding	Dos2-interacting transcription regulator of RNA-Pol-II, putative	LinJ10_20070420_V3	14338	17205	+
LINF_000107200	coding	Thymidylate kinase, putative	LinJ10_20070420_V3	18028	19119	+
LINF_000107300	coding	Ribosomal protein L35Ae, putative	LinJ10_20070420_V3	20868	21302	+
LINF_000107400	coding	hypothetical protein	LinJ10_20070420_V3	21901	22932	+
LINF_000107500	coding	short chain dehydrogenase/KR domain/NAD dependent epimerase/dehydratase family/Enoyl-(Acyl carrier protein) reductase, putative	LinJ10_20070420_V3	27006	28244	+
LINF_000107600	coding	SRP40, C-terminal domain containing protein, putative	LinJ10_20070420_V3	29487	30260	+
LINF_000107700	coding	WD domain, G-beta repeat, putative	LinJ10_20070420_V3	31313	32500	+
LINF_000107800	coding	PSP1 C-terminal conserved region containing protein, putative	LinJ10_20070420_V3	33839	34978	+
LINF_000107900	coding	hypothetical protein	LinJ10_20070420_V3	40800	43013	+
LINF_000108000	coding	DEAD/DEAH box helicase/Helicase conserved C-terminal domain containing protein, putative	LinJ10_20070420_V3	44830	47172	+
LINF_000108100	coding	hypothetical protein	LinJ10_20070420_V3	56012	58153	+
LINF_000108200	coding	Leucine rich repeat, putative	LinJ10_20070420_V3	65774	66490	+
LINF_000108300	coding	hypothetical protein	LinJ10_20070420_V3	68617	70623	+
LINF_000108400	coding	MORN repeat, putative	LinJ10_20070420_V3	71534	72199	+
LINF_000108500	coding	Protein kinase domain/Protein tyrosine kinase/Lipopolysaccharide kinase (Kdo/WaaP) family, putative	LinJ10_20070420_V3	73547	74770	+
LINF_000108600	coding	hypothetical protein	LinJ10_20070420_V3	77878	78261	+
LINF_000108700	coding	NOP5NT (NUC127) domain/snoRNA binding domain, fibrillarin, putative	LinJ10_20070420_V3	81343	82764	+
LINF_000108800	coding	hypothetical protein	LinJ10_20070420_V3	83859	86006	+
LINF_000108900	coding	hypothetical protein	LinJ10_20070420_V3	86774	87610	+
LINF_000109000	coding	Amastin surface glycoprotein, putative	LinJ10_20070420_V3	91188	92660	+
LINF_000109100	coding	Amastin surface glycoprotein, putative	LinJ10_20070420_V3	96542	97798	+
LINF_000109200	coding	hypothetical protein	LinJ10_20070420_V3	99736	101946	+
LINF_000109300	coding	Pterin 4 alpha carbinolamine dehydratase, putative	LinJ10_20070420_V3	103006	103860	+
LINF_000109400	coding	hypothetical protein	LinJ10_20070420_V3	104639	105028	+
LINF_000109500	coding	hypothetical protein	LinJ10_20070420_V3	110767	111687	+
LINF_000109600	coding	Isocitrate/isopropylmalate dehydrogenase, putative	LinJ10_20070420_V3	118942	120249	+
LINF_000109700	coding	hypothetical protein, conserved	LinJ10_20070420_V3	123505	125802	+
LINF_000109800	coding	Sec23/Sec24 trunk domain/Sec23/Sec24 beta-sandwich domain/Sec23/Sec24 helical domain/Gelsolin repeat, putative	LinJ10_20070420_V3	127833	130934	+
LINF_000109900	coding	hypothetical protein	LinJ10_20070420_V3	132616	134214	+
LINF_000110000	coding	hypothetical protein	LinJ10_20070420_V3	134844	138185	+
LINF_000110100	coding	hypothetical protein	LinJ10_20070420_V3	140523	142004	+
LINF_000110200	coding	BT1 family, putative	LinJ10_20070420_V3	143413	145650	+
LINF_000110300	coding	BT1 family, putative	LinJ10_20070420_V3	150315	152390	+
LINF_000110400	coding	BT1 family, putative	LinJ10_20070420_V3	156589	158649	+
LINF_000110500	coding	BT1 family, putative	LinJ10_20070420_V3	162732	164834	+
LINF_000110600	coding	BT1 family, putative	LinJ10_20070420_V3	170763	172877	+
LINF_000110700	coding	BT1 family, putative	LinJ10_20070420_V3	176854	178950	+
LINF_000110800	coding	BT1 family, putative	LinJ10_20070420_V3	180875	183043	+
LINF_000110900	coding	Dak1 domain/DAK2 domain containing protein, putative	LinJ10_20070420_V3	185092	186861	+
LINF_000111000	coding	hypothetical protein	LinJ10_20070420_V3	188858	190765	+
LINF_000111100	coding	hypothetical protein	LinJ10_20070420_V3	192017	192502	+
LINF_000111200	coding	4F5 protein family/Zinc-binding, putative	LinJ10_20070420_V3	203293	203544	+
LINF_000111300	coding	Leishmanolysin, putative	LinJ10_20070420_V3	206843	208642	+
LINF_000111400	coding	Leishmanolysin, putative	LinJ10_20070420_V3	209890	211689	+
LINF_000111500	coding	Leishmanolysin, putative	LinJ10_20070420_V3	212958	214883	+
LINF_000111600	coding	Leishmanolysin, putative	LinJ10_20070420_V3	216581	218380	+
LINF_000111700	coding	Leishmanolysin, putative	LinJ10_20070420_V3	222401	224197	+
LINF_000111800	coding	Protein kinase domain/Protein tyrosine kinase, putative	LinJ10_20070420_V3	227060	228226	+
LINF_000111900	coding	hypothetical protein	LinJ10_20070420_V3	233219	240706	+
LINF_000112000	coding	hypothetical protein	LinJ10_20070420_V3	241485	253499	+
LINF_000112100	coding	NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus/NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus, putative	LinJ10_20070420_V3	255469	256572	+
LINF_000112200	coding	hypothetical protein	LinJ10_20070420_V3	259313	259645	-
LINF_000112300	coding	hypothetical protein	LinJ10_20070420_V3	260633	263353	-
LINF_000112400	coding	hypothetical protein	LinJ10_20070420_V3	264175	267741	-
LINF_000112500	coding	hypothetical protein	LinJ10_20070420_V3	268913	272182	-
LINF_000112600	coding	hypothetical protein, conserved	LinJ10_20070420_V3	273025	274320	-
LINF_000112700	coding	Alcohol dehydrogenase GroES-like domain/Zinc-binding dehydrogenase, putative	LinJ10_20070420_V3	274939	276054	-
LINF_000112800	coding	Zinc-binding dehydrogenase, putative	LinJ10_20070420_V3	276863	278299	-
LINF_000112900	coding	Chromatin assembly factor 1 subunit A, putative	LinJ10_20070420_V3	279280	281592	-
LINF_000113000	coding	hypothetical protein	LinJ10_20070420_V3	281952	282755	-
LINF_000113100	coding	DNA/RNA non-specific endonuclease, putative	LinJ10_20070420_V3	291359	292882	-
LINF_000113200	coding	hypothetical protein	LinJ10_20070420_V3	294684	296954	-
LINF_000113300	coding	hypothetical protein	LinJ10_20070420_V3	299110	300891	-
LINF_000113400	coding	hypothetical protein	LinJ10_20070420_V3	302447	303178	-
LINF_000113500	coding	hypothetical protein	LinJ10_20070420_V3	304134	305846	-
LINF_000113600	coding	hypothetical protein	LinJ10_20070420_V3	306790	311637	-
LINF_000113700	coding	hypothetical protein	LinJ10_20070420_V3	315306	316430	-
LINF_000113800	coding	hypothetical protein	LinJ10_20070420_V3	317332	319407	-
LINF_000113900	coding	hypothetical protein	LinJ10_20070420_V3	319968	324995	-
LINF_000114000	coding	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain), putative	LinJ10_20070420_V3	325865	328729	-
LINF_000114100	coding	Cytidine and deoxycytidylate deaminase zinc-binding region containing protein, putative	LinJ10_20070420_V3	336515	337360	-
LINF_000114200	coding	hypothetical protein	LinJ10_20070420_V3	339472	339849	-
LINF_000114300	coding	hypothetical protein	LinJ10_20070420_V3	342925	348900	-
LINF_000114400	coding	hypothetical protein, conserved	LinJ10_20070420_V3	350893	352818	-
LINF_000114500	coding	hypothetical protein, conserved	LinJ10_20070420_V3	353463	355835	-
LINF_000114600	coding	WD domain, G-beta repeat/Anaphase-promoting complex subunit 4 WD40 domain/Eukaryotic translation initiation factor eIF2A, putative	LinJ10_20070420_V3	357338	358597	-
LINF_000114700	coding	DRG Family Regulatory Proteins, Tma46, putative	LinJ10_20070420_V3	360544	361209	-
LINF_000114800	coding	hypothetical protein, conserved	LinJ10_20070420_V3	362159	365983	-
LINF_000114900	coding	hypothetical protein, conserved	LinJ10_20070420_V3	367613	373774	-
LINF_000115000	coding	hypothetical protein	LinJ10_20070420_V3	375385	376953	-
LINF_000115100	coding	Protein tyrosine kinase/Protein kinase domain containing protein, putative	LinJ10_20070420_V3	377579	382843	-
LINF_000115200	coding	Adenosine/AMP deaminase, putative	LinJ10_20070420_V3	384584	386782	-
LINF_000115300	coding	Nuclear transport factor 2 (NTF2) domain containing protein, putative	LinJ10_20070420_V3	387519	387893	-
LINF_000115400	coding	Ribosome biogenesis protein Nop16, putative	LinJ10_20070420_V3	389061	389651	-
LINF_000115500	coding	Core histone H2A/H2B/H3/H4/Histone-like transcription factor (CBF/NF-Y) and archaeal histone, putative	LinJ10_20070420_V3	390624	391016	-
LINF_000115600	coding	hypothetical protein	LinJ10_20070420_V3	391761	395261	-
LINF_000115700	coding	hypothetical protein	LinJ10_20070420_V3	397461	402185	-
LINF_000115800	coding	ADP-ribosylation factor family/50S ribosome-binding GTPase/Ras of Complex, Roc, domain of DAPkinase/Ras family, putative	LinJ10_20070420_V3	404062	404688	-
LINF_000115900	coding	hypothetical protein	LinJ10_20070420_V3	406843	407442	-
LINF_000116000	coding	hypothetical protein	LinJ10_20070420_V3	408231	409286	-
LINF_000116100	coding	hypothetical protein	LinJ10_20070420_V3	409761	410591	-
LINF_000116200	coding	hypothetical protein	LinJ10_20070420_V3	410664	410882	-
LINF_000116300	coding	hypothetical protein	LinJ10_20070420_V3	410916	412103	-
LINF_000116400	coding	hypothetical protein	LinJ10_20070420_V3	414005	418006	-
LINF_000116500	coding	hypothetical protein	LinJ10_20070420_V3	419460	419783	-
LINF_000116600	coding	Initiation factor 2 subunit family, putative	LinJ10_20070420_V3	420751	422352	-
LINF_000116700	coding	Core histone H2A/H2B/H3/H4, putative	LinJ10_20070420_V3	427394	427654	-
LINF_000116800	coding	hypothetical protein	LinJ10_20070420_V3	429527	430276	-
LINF_000116900	coding	hypothetical protein	LinJ10_20070420_V3	430324	431379	-
LINF_000117000	coding	Core histone H2A/H2B/H3/H4/Histone-like transcription factor (CBF/NF-Y) and archaeal histone, putative	LinJ10_20070420_V3	432578	432970	-
LINF_000117100	coding	Phosphorylase superfamily, putative	LinJ10_20070420_V3	436033	437058	-
LINF_000117200	coding	Mitochondrial carrier protein, putative	LinJ10_20070420_V3	438387	439574	-
LINF_000117300	coding	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain), putative	LinJ10_20070420_V3	441440	442588	-
LINF_000117400	coding	CH-like domain in sperm protein, putative	LinJ10_20070420_V3	443755	447192	-
LINF_000117500	coding	DnaJ domain containing protein, putative	LinJ10_20070420_V3	447976	448731	-
LINF_000117600	coding	hypothetical protein	LinJ10_20070420_V3	449482	450450	-
LINF_000117700	coding	hypothetical protein	LinJ10_20070420_V3	451087	452865	-
LINF_000117800	coding	MIF4G domain containing protein, putative	LinJ10_20070420_V3	455702	457897	-
LINF_000117900	coding	hypothetical protein	LinJ10_20070420_V3	459294	460805	-
LINF_000118000	coding	hypothetical protein	LinJ10_20070420_V3	462015	462548	-
LINF_000118100	coding	hypothetical protein	LinJ10_20070420_V3	464193	465467	-
LINF_000118200	coding	hypothetical protein	LinJ10_20070420_V3	466393	466710	-
LINF_000118300	coding	Ataxin 2 SM domain/LsmAD domain containing protein, putative	LinJ10_20070420_V3	467936	469507	-
LINF_000118400	coding	hypothetical protein	LinJ10_20070420_V3	470607	471185	-
LINF_000118500	coding	hypothetical protein	LinJ10_20070420_V3	472148	474358	-
LINF_000118600	coding	hypothetical protein	LinJ10_20070420_V3	474553	476730	-
LINF_000118700	coding	Zinc finger, C3HC4 type (RING finger)/Prokaryotic RING finger family 4, putative	LinJ10_20070420_V3	478887	479969	-
LINF_000118800	coding	Trichohyalin-plectin-homology domain containing protein, putative	LinJ10_20070420_V3	480984	482426	-
LINF_000118900	coding	ADP-ribosylation factor family/Gtr1/RagA G protein conserved region/50S ribosome-binding GTPase/Ras of Complex, Roc, domain of DAPkinase/Ras family, putative	LinJ10_20070420_V3	484909	485559	-
LINF_000119000	coding	ADP-ribosylation factor family/Ras of Complex, Roc, domain of DAPkinase/Gtr1/RagA G protein conserved region/Ras family, putative	LinJ10_20070420_V3	487324	487992	-
LINF_000119100	coding	hypothetical protein	LinJ10_20070420_V3	489946	490368	-
LINF_000119200	coding	RIB43A, putative	LinJ10_20070420_V3	492380	493573	-
LINF_000119300	coding	Zn-finger in Ran binding protein and others, putative	LinJ10_20070420_V3	494819	495388	-
LINF_000119400	coding	hypothetical protein, conserved	LinJ10_20070420_V3	496737	500060	-
LINF_000119500	coding	hypothetical protein	LinJ10_20070420_V3	501529	503232	-
LINF_000119600	coding	Spinocerebellar ataxia type 10 protein domain containing protein, putative	LinJ10_20070420_V3	504331	505251	-
LINF_000119700	coding	hypothetical protein	LinJ10_20070420_V3	505909	506310	-
LINF_000119800	coding	hypothetical protein	LinJ10_20070420_V3	508760	509497	-
LINF_000119900	non_coding	tRNA	LinJ10_20070420_V3	510087	510160	+
LINF_000120000	non_coding	tRNA	LinJ10_20070420_V3	510228	510298	-
LINF_000120100	non_coding	tRNA	LinJ10_20070420_V3	510358	510430	-
LINF_000120200	coding	Protein of unknown function (DUF1861), putative	LinJ10_20070420_V3	514934	515899	+
LINF_000120300	coding	Protein of unknown function (DUF1861), putative	LinJ10_20070420_V3	517683	518639	+
LINF_000120400	coding	Protein of unknown function (DUF1861), putative	LinJ10_20070420_V3	522999	523946	+
LINF_000120500	coding	Protein of unknown function (DUF1861), putative	LinJ10_20070420_V3	525154	526095	+
LINF_000120600	coding	Protein of unknown function (DUF1861), putative	LinJ10_20070420_V3	527103	528053	+
LINF_000120700	coding	Protein of unknown function (DUF1861), putative	LinJ10_20070420_V3	530402	531337	+
LINF_000120800	coding	Phosphate transporter family, putative	LinJ10_20070420_V3	533409	534890	+
LINF_000120900	coding	BT1 family, putative	LinJ10_20070420_V3	536906	538885	+
LINF_000121000	coding	Fatty acid desaturase, putative	LinJ10_20070420_V3	541845	543029	+
LINF_000121100	coding	Bacterial transferase hexapeptide (six repeats), putative	LinJ11_20070420_V3	10652	11575	+
LINF_000121200	coding	ABC transporter, putative	LinJ11_20070420_V3	12261	13166	+
LINF_000121300	coding	RWD domain/Protein kinase domain/Protein tyrosine kinase, putative	LinJ11_20070420_V3	17289	20975	+
LINF_000121400	coding	GRIP domain containing protein, putative	LinJ11_20070420_V3	22385	26389	+
LINF_000121500	coding	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain), putative	LinJ11_20070420_V3	27349	28026	+
LINF_000121600	coding	MORN repeat, putative	LinJ11_20070420_V3	28739	30739	+
LINF_000121700	coding	Seryl-tRNA synthetase N-terminal domain/tRNA synthetase class II core domain (G, H, P, S and T), putative	LinJ11_20070420_V3	31671	33095	+
LINF_000121800	coding	Protein kinase domain/Protein tyrosine kinase/Kinase-like, putative	LinJ11_20070420_V3	34610	35803	+
LINF_000121900	coding	hypothetical protein	LinJ11_20070420_V3	36816	37385	+
LINF_000122000	coding	NIF3 (NGG1p interacting factor 3), putative	LinJ11_20070420_V3	39302	40141	+
LINF_000122100	coding	PSP1 C-terminal conserved region containing protein, putative	LinJ11_20070420_V3	41185	42063	+
LINF_000122200	coding	hypothetical protein	LinJ11_20070420_V3	42865	45507	+
LINF_000122300	coding	hypothetical protein	LinJ11_20070420_V3	47855	50938	+
LINF_000122400	coding	Myotubularin-associated protein, putative	LinJ11_20070420_V3	51566	52951	+
LINF_000122500	coding	PUA domain containing protein, putative	LinJ11_20070420_V3	54344	54934	+
LINF_000122600	coding	DEAD/DEAH box helicase/Type III restriction enzyme, res subunit/Helicase conserved C-terminal domain containing protein, putative	LinJ11_20070420_V3	55735	57564	+
LINF_000122700	coding	hypothetical protein	LinJ11_20070420_V3	58325	58879	+
LINF_000122800	coding	Inorganic pyrophosphatase, putative	LinJ11_20070420_V3	59811	61049	+
LINF_000122900	coding	Pterin 4 alpha carbinolamine dehydratase, putative	LinJ11_20070420_V3	65066	65401	+
LINF_000123000	coding	Rad51/DnaB-like helicase C terminal domain/AAA domain/ATPase family associated with various cellular activities (AAA), putative	LinJ11_20070420_V3	65845	67596	+
LINF_000123100	coding	Proteasome subunit A N-terminal signature/Proteasome subunit, putative	LinJ11_20070420_V3	68534	69277	+
LINF_000123200	coding	Protein tyrosine kinase/Protein kinase domain containing protein, putative	LinJ11_20070420_V3	70612	73608	+
LINF_000123300	coding	hypothetical protein	LinJ11_20070420_V3	75522	77306	+
LINF_000123400	coding	Oxidoreductase FAD-binding domain containing protein, putative	LinJ11_20070420_V3	78057	79313	+
LINF_000123500	coding	hypothetical protein	LinJ11_20070420_V3	81797	82273	+
LINF_000123600	coding	hypothetical protein	LinJ11_20070420_V3	83771	84286	+
LINF_000123700	coding	hypothetical protein	LinJ11_20070420_V3	85330	86811	+
LINF_000123800	coding	Sec20, putative	LinJ11_20070420_V3	87618	88442	+
LINF_000123900	coding	hypothetical protein	LinJ11_20070420_V3	88948	95040	+
LINF_000124000	coding	PIF1-like helicase/AAA domain containing protein, putative	LinJ11_20070420_V3	99058	103605	+
LINF_000124100	coding	AAA domain/PIF1-like helicase, putative	LinJ11_20070420_V3	105800	109444	+
LINF_000124200	coding	hypothetical protein	LinJ11_20070420_V3	111301	112713	+
LINF_000124300	coding	14-3-3 protein, putative	LinJ11_20070420_V3	113573	114334	+
LINF_000124400	coding	Optic atrophy 3 protein (OPA3), putative	LinJ11_20070420_V3	116345	117541	+
LINF_000124500	coding	hypothetical protein	LinJ11_20070420_V3	118751	120778	+
LINF_000124600	coding	Domain of unknown function(DUF2779), putative	LinJ11_20070420_V3	122662	126039	+
LINF_000124700	coding	hypothetical protein	LinJ11_20070420_V3	127381	129096	+
LINF_000124800	coding	Tubulin-tyrosine ligase family, putative	LinJ11_20070420_V3	132721	136758	+
LINF_000124900	coding	BOP1NT (NUC169) domain/WD domain, G-beta repeat, putative	LinJ11_20070420_V3	138732	141284	+
LINF_000125000	coding	Regulator of chromosome condensation (RCC1) repeat, putative	LinJ11_20070420_V3	142507	144834	+
LINF_000125100	coding	Leucine Rich repeat, putative	LinJ11_20070420_V3	149391	151133	+
LINF_000125200	coding	hypothetical protein	LinJ11_20070420_V3	154686	156617	+
LINF_000125300	coding	hypothetical protein, conserved	LinJ11_20070420_V3	157230	159461	+
LINF_000125400	coding	hypothetical protein	LinJ11_20070420_V3	160786	162432	+
LINF_000125500	non_coding	rRNA	LinJ11_20070420_V3	162664	162782	-
LINF_000125600	non_coding	tRNA	LinJ11_20070420_V3	162835	162916	-
LINF_000125700	non_coding	tRNA	LinJ11_20070420_V3	162990	163062	+
LINF_000125800	coding	Cytochrome b5-like Heme/Steroid binding domain containing protein, putative	LinJ11_20070420_V3	169593	170021	-
LINF_000125900	coding	hypothetical protein	LinJ11_20070420_V3	172477	172821	-
LINF_000126000	coding	Tex-like protein N-terminal domain/Tex protein YqgF-like domain/Helix-hairpin-helix motif containing protein, putative	LinJ11_20070420_V3	174209	177457	-
LINF_000126100	coding	Nucleoside transporter, putative	LinJ11_20070420_V3	183880	185532	-
LINF_000126200	coding	Protein of unknown function (DUF563), putative	LinJ11_20070420_V3	187063	188751	-
LINF_000126300	coding	Amino acid permease, putative	LinJ11_20070420_V3	193530	195245	-
